中文名称,英文名称,功能,食品名称,最大使用量(g/kg)
甜菊糖苷,steviol glycosides,甜味剂,发酵型含乳饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,配制型含乳饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,乳酸菌饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,植物蛋白饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,复合蛋白饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,其他蛋白饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,碳酸饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,可乐型碳酸饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,其他型碳酸饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,茶、咖啡、植物（类）饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,茶（类）饮料类,0.2
甜菊糖苷,steviol glycosides,甜味剂,咖啡（类）饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,植物饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,--,0.2
甜菊糖苷,steviol glycosides,甜味剂,蛋白固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,速溶咖啡,0.2
甜菊糖苷,steviol glycosides,甜味剂,其他固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,含乳蛋白固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,乳酸菌含乳蛋白固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,植物蛋白固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,复合蛋白固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,其他蛋白固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,果蔬粉,0.2
甜菊糖苷,steviol glycosides,甜味剂,果蔬固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,茶类固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,植物固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,风味固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,果味风味固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,特殊用途固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,固体碳酸饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,可乐型固体碳酸饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,其他型固体碳酸饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,麦芽汁发酵的非酒精固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,除上述之外的其他固体饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,特殊用途饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,风味饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,其他类饮料,0.2
甜菊糖苷,steviol glycosides,甜味剂,配制酒,0.21
甜菊糖苷,steviol glycosides,甜味剂,果冻,0.5
甜菊糖苷,steviol glycosides,甜味剂,茶制品（包括调味茶和代用茶类）,10.0
甜菊糖苷,steviol glycosides,甜味剂,膨化食品,0.17
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,黄油和浓缩黄油,0.3
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,腌渍的蔬菜,1.0
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,腌渍的食用菌和藻类,0.3
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,发酵豆制品,0.3
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,腐乳类,0.3
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,豆豉及其制品（包括纳豆）,0.3
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,淀粉制品,1.0
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,粉丝、粉条,1.0
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,虾味片,1.0
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,藕粉,1.0
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,粉圆,1.0
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,面包,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,糕点,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,中式糕点（月饼除外）,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,西式糕点,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,月饼,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,糕点上彩装,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,焙烤食品馅料及表面用挂浆,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,预制肉制品,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,调理肉制品（生肉添加调理料）,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,腌腊肉制品类（如咸肉、腊肉、板鸭、中式火腿、腊肠）,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,熟肉制品,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,酱卤肉制品类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,白煮肉类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,酱卤肉类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,糟肉类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,熏、烧、烤肉类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,油炸肉类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,西式火腿（熏烤、烟熏、蒸煮火腿）类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,肉灌肠类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,发酵肉制品类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,熟肉干制品,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,肉松类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,肉干类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,肉脯类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,肉罐头类,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,其他熟肉制品,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,复合调味料,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,固体复合调味料,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,固体汤料,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,鸡精、鸡粉,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,其他固体复合调味料,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,半固体复合调味料,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,蛋黄酱、沙拉酱,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,以动物性原料为基料的调味酱,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,以蔬菜为基料的调味酱,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,其他半固体复合调味料,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,液体复合调味料（不包括12.03，12.04）,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,浓缩汤（罐装、瓶装）,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,肉汤、骨汤,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,调味清汁,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,蚝油、虾油、鱼露等,0.5
脱氢乙酸及其钠盐（又名脱氢醋酸及其钠盐）,dehydroacetic acid, sodium dehydroacetate,防腐剂,果蔬汁（浆）,0.3
脱乙酰甲壳素（又名壳聚糖）,deacetylated chitin(chitosan),增稠剂、被膜剂,西式火腿（熏烤、烟熏、蒸煮火腿）类,6.0
脱乙酰甲壳素（又名壳聚糖）,deacetylated chitin(chitosan),增稠剂、被膜剂,肉灌肠类,6.0
微晶纤维素,microcrystalline cellulose,稳定剂,稀奶油,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,调制乳,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,基本不含水的脂肪和油,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,植物油脂,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,植物油,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,氢化植物油,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,动物油脂（包括猪油、牛油、鱼油和其他动物脂肪等）,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,无水黄油，无水乳脂,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,水油状脂肪乳化制品,0.5
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,脂肪含量80%以上的乳化制品,0.5
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,人造黄油（人造奶油）及其类似制品（如黄油和人造黄油混合品）,0.5
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,脂肪含量80%以下的乳化制品,0.5
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,02.02类以外的脂肪乳化制品，包括混合的和（或）调味的脂肪乳化制品,0.5
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,熟制坚果与籽类（仅限油炸坚果与籽类）,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,带壳熟制坚果与籽类,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,脱壳熟制坚果与籽类,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,油炸面制品,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,即食谷物，包括碾轧燕麦（片）,0.085
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,方便米面制品,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,复合调味料,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,固体复合调味料,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,固体汤料,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,鸡精、鸡粉,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,其他固体复合调味料,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,半固体复合调味料,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,蛋黄酱、沙拉酱,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,以动物性原料为基料的调味酱,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,以蔬菜为基料的调味酱,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,其他半固体复合调味料,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,液体复合调味料（不包括12.03，12.04）,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,浓缩汤（罐装、瓶装）,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,肉汤、骨汤,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,调味清汁,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,蚝油、虾油、鱼露等,按生产需要适量使用
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,果蔬汁（浆）类饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,蛋白饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,含乳饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,发酵型含乳饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,配制型含乳饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,乳酸菌饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,植物蛋白饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,复合蛋白饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,其他蛋白饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,其他型碳酸饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,茶、咖啡、植物（类）饮料,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,茶（类）饮料类,0.2
维生素E（dl-α-生育酚，d-α-生育酚，混合生育酚浓缩物）,vitamine E (dl-α-tocopherol ,d-α- tocopherol ,mixed tocopherol concentrate),抗氧化剂,咖啡（类）饮料,0.2
